Code,Stock,Company,Sector,Market,Price,EPS,ROE,YoY,QoQ,ConQ,TopQ,RYoY,RQoQ,RConQ,RTopQ
0103,MNC,M N C WIRELESS BERHAD,Telecommunications & Media,Ace Market,0.055,-0.42,-6.34,No,No,No,No,No,No,No,No
1902,PINEPAC,PINEHILL PACIFIC BERHAD,Plantation,Main Market,0.440,-8.90,-6.45,No,No,No,No,No,No,No,No
8362,KYM,KYM HOLDINGS BERHAD,Industrial Products & Services,Main Market,0.360,-3.74,-6.57,No,Yes,No,No,No,No,No,No
0041,HONGSENG,HONG SENG CONSOLIDATED BERHAD,Technology,Main Market,1.010,-1.42,-6.62,Yes,No,No,Yes,No,No,No,No
3247,GUH,GUH HOLDINGS BERHAD,Industrial Products & Services,Main Market,0.415,-11.60,-6.70,No,No,No,No,No,No,No,No
5037,COMPUGT,COMPUGATES HOLDINGS BERHAD,Industrial Products & Services,Main Market,0.025,-0.27,-6.74,No,No,No,No,No,Yes,No,No
0183,SALUTE,SALUTICA BERHAD,Consumer Products & Services,Main Market,0.420,-2.43,-6.79,No,No,No,No,Yes,Yes,No,Yes
3239,BJASSET,BERJAYA ASSETS BERHAD,Property,Main Market,0.305,-5.32,-6.83,No,No,No,No,No,No,No,No
7004,MCEHLDG,MCE HOLDINGS BERHAD,Industrial Products & Services,Main Market,1.570,-11.85,-6.83,Yes,No,No,Yes,Yes,No,No,Yes
7082,SYF,SYF RESOURCES BERHAD,Consumer Products & Services,Main Market,0.335,-2.60,-6.85,Yes,Yes,No,Yes,No,No,No,Yes
7250,UZMA,UZMA BERHAD,Energy,Main Market,0.600,-9.80,-6.94,No,No,No,No,Yes,No,No,No
5036,EDARAN,EDARAN BERHAD,Technology,Main Market,0.365,-2.78,-6.96,Yes,Yes,No,No,Yes,Yes,Yes,No
7154,CAELY,CAELY HOLDINGS BHD,Consumer Products & Services,Main Market,0.460,-3.32,-7.06,No,No,No,No,No,No,No,No
7773,EPMB,EP MANUFACTURING BHD,Industrial Products & Services,Main Market,0.310,-11.14,-7.10,No,No,No,No,No,No,No,No
7005,BIG,B.I.G. INDUSTRIES BERHAD,Industrial Products & Services,Main Market,0.465,-3.88,-7.19,No,No,No,No,No,No,No,No
4944,NYLEX,NYLEX (MALAYSIA) BERHAD,Industrial Products & Services,Main Market,0.665,-12.14,-7.27,No,No,No,No,No,No,No,No
7692,WIDETEC,WIDETECH (MALAYSIA) BERHAD,Industrial Products & Services,Main Market,0.595,-5.85,-7.40,No,No,No,No,Yes,No,No,Yes
5113,RSAWIT,RIMBUNAN SAWIT BERHAD,Plantation,Main Market,0.290,-1.57,-7.48,Yes,No,No,No,Yes,Yes,No,Yes
6556,ANNJOO,ANN JOO RESOURCES BERHAD,Industrial Products & Services,Main Market,1.170,-15.48,-7.55,No,No,No,No,No,No,No,No
4596,SAPRES,SAPURA RESOURCES BERHAD,Property,Main Market,0.480,-22.30,-7.66,No,No,No,No,No,No,No,No
3565,WCEHB,WCE HOLDINGS BERHAD,Construction,Main Market,0.375,-6.47,-7.76,No,No,No,No,No,No,No,No
0035,OPCOM,OPCOM HOLDINGS BERHAD,Telecommunications & Media,Ace Market,0.380,-3.97,-7.88,No,Yes,No,Yes,No,No,No,Yes
7066,YONGTAI,YONG TAI BERHAD,Property,Main Market,0.315,-4.26,-8.04,Yes,Yes,No,Yes,No,No,No,Yes
2674,ALCOM,ALCOM GROUP BERHAD,Industrial Products & Services,Main Market,0.560,-6.87,-8.18,No,No,No,No,No,No,No,No
03029,GPP,GPP RESOURCES BERHAD,Industrial Products & Services,Leap Market,0.295,-1.42,-8.21,No,No,No,No,No,No,No,No
5210,ARMADA,BUMI ARMADA BERHAD,Energy,Main Market,0.370,-4.31,-8.29,Yes,No,No,No,Yes,Yes,No,No
6912,PASDEC,PASDEC HOLDINGS BERHAD,Property,Main Market,0.225,-6.34,-8.34,No,No,No,No,No,No,No,No
2097,EASTLND,EASTLAND EQUITY BHD,Consumer Products & Services,Main Market,0.150,-4.17,-8.34,No,No,No,Yes,No,No,No,No
7043,JADEM,JADE MARVEL GROUP BERHAD,Industrial Products & Services,Main Market,0.950,-5.62,-8.39,No,No,No,No,No,No,No,No
7986,CNASIA,CN ASIA CORPORATION BHD,Industrial Products & Services,Main Market,0.800,-6.91,-8.64,No,No,No,No,No,No,No,Yes
2143,ECM,ECM LIBRA GROUP BERHAD,Financial Services,Main Market,0.250,-3.44,-8.82,No,No,No,No,No,No,No,No
0006,PINEAPP,PINEAPPLE RESOURCES BERHAD,Technology,Ace Market,0.405,-4.19,-9.11,No,No,No,No,Yes,Yes,No,No
7085,LTKM,LTKM BERHAD,Consumer Products & Services,Main Market,0.970,-21.71,-9.15,No,No,No,No,No,No,No,No
5204,PRESBHD,PRESTARIANG BERHAD,Technology,Main Market,0.780,-1.82,-9.21,Yes,Yes,No,No,No,No,No,No
2429,TANCO,TANCO HOLDINGS BERHAD,Property,Main Market,0.045,-1.16,-9.31,No,No,No,No,No,No,No,No
6211,KIALIM,KIA LIM BERHAD,Industrial Products & Services,Main Market,0.240,-7.88,-9.34,No,No,No,No,No,No,No,No
5165,DFCITY,DFCITY GROUP BERHAD,Industrial Products & Services,Main Market,0.460,-5.82,-9.40,No,Yes,Yes,Yes,No,No,No,No
7168,PRG,PRG HOLDINGS BERHAD,Consumer Products & Services,Main Market,0.185,-4.04,-9.57,Yes,Yes,No,Yes,Yes,No,No,Yes
5205,SENDAI,EVERSENDAI CORPORATION BERHAD,Construction,Main Market,0.235,-10.20,-9.62,No,No,No,No,No,No,No,No
9016,EKSONS,EKSONS CORPORATION BERHAD,Industrial Products & Services,Main Market,0.585,-23.71,-9.72,No,No,No,No,Yes,No,No,No
7120,ACOSTEC,ACOUSTECH BERHAD,Property,Main Market,0.220,-4.77,-9.74,No,No,No,No,No,No,No,No
5107,IQGROUP,IQ GROUP HOLDINGS BERHAD,Consumer Products & Services,Main Market,0.920,-13.86,-9.83,No,Yes,No,No,No,Yes,No,No
5001,MIECO,MIECO CHIPBOARD BERHAD,Industrial Products & Services,Main Market,0.840,-5.87,-9.96,Yes,No,No,Yes,No,No,No,Yes
4995,VERSATL,VERSATILE CREATIVE BERHAD,Industrial Products & Services,Main Market,0.765,-2.59,-9.96,Yes,Yes,No,No,No,No,No,No
7579,AWC,AWC BERHAD,Industrial Products & Services,Main Market,0.470,-6.21,-10.09,No,No,No,No,No,No,No,No
0161,SCH,SCH GROUP BERHAD,Industrial Products & Services,Ace Market,0.100,-1.43,-10.17,No,No,No,No,Yes,No,No,Yes
8192,MERCURY,MERCURY INDUSTRIES BERHAD,Construction,Main Market,0.930,-16.58,-10.25,No,No,No,No,No,No,No,No
3417,E&O,EASTERN & ORIENTAL BERHAD,Property,Main Market,0.490,-12.64,-10.28,No,No,No,No,No,No,No,No
5533,OCB,OCB BERHAD,Consumer Products & Services,Main Market,0.530,-19.25,-10.35,No,Yes,No,Yes,Yes,No,No,Yes
8885,AVI,AVILLION BERHAD,Consumer Products & Services,Main Market,0.070,-2.21,-10.42,Yes,No,No,No,No,No,No,No
0034,MMAG,MMAG HOLDINGS BERHAD,Technology,Ace Market,0.450,-1.49,-10.45,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
5932,BPURI,BINA PURI HOLDINGS BHD,Construction,Main Market,0.105,-3.28,-10.47,No,No,No,No,No,No,No,No
7132,SMISCOR,SMIS CORPORATION BERHAD,Industrial Products & Services,Main Market,0.480,-12.91,-10.49,No,No,No,No,No,No,No,No
4898,TA,TA ENTERPRISE BERHAD,Financial Services,Main Market,0.650,-13.98,-10.51,No,No,No,No,No,No,No,No
03031,POLYDM,POLYDAMIC GROUP BERHAD,Industrial Products & Services,Leap Market,0.200,-2.35,-10.69,No,No,No,No,No,No,No,No
4715,GENM,GENTING MALAYSIA BERHAD,Consumer Products & Services,Main Market,2.740,-29.02,-10.71,No,No,No,No,No,No,No,No
0153,OVERSEA,OVERSEA ENTERPRISE BERHAD,Consumer Products & Services,Ace Market,0.690,-2.26,-10.77,No,No,No,Yes,No,No,No,No
7053,SEEHUP,SEE HUP CONSOLIDATED BERHAD,Transportation & Logistics,Main Market,0.950,-9.87,-10.95,No,No,No,Yes,No,No,No,No
5202,MSM,MSM MALAYSIA HOLDINGS BERHAD,Consumer Products & Services,Main Market,0.565,-23.86,-11.00,Yes,Yes,No,No,Yes,No,No,Yes
0177,PASUKGB,PASUKHAS GROUP BERHAD,Industrial Products & Services,Ace Market,0.075,-1.00,-11.11,No,No,No,No,No,No,No,No
5703,MUHIBAH,MUHIBBAH ENGINEERING (M) BHD,Construction,Main Market,0.950,-24.38,-11.18,No,No,No,No,No,No,No,No
0102,CONNECT,CONNECTCOUNTY HOLDINGS BERHAD,Industrial Products & Services,Ace Market,0.200,-0.79,-11.22,Yes,Yes,Yes,Yes,No,Yes,No,No
0147,INNITY,INNITY CORPORATION BERHAD,Telecommunications & Media,Ace Market,0.405,-2.59,-11.41,No,No,No,No,No,No,No,No
0179,BIOHLDG,BIOALPHA HOLDINGS BERHAD,Consumer Products & Services,Ace Market,0.300,-1.81,-11.51,No,No,No,No,No,No,No,No
0074,GOCEAN,GREEN OCEAN CORPORATION BERHAD,Consumer Products & Services,Ace Market,0.115,-0.63,-11.69,No,Yes,No,No,No,No,No,No
7097,TAWIN,TA WIN HOLDINGS BERHAD,Industrial Products & Services,Main Market,0.185,-2.99,-11.77,No,No,No,No,No,No,No,No
0178,SEDANIA,SEDANIA INNOVATOR BERHAD,Telecommunications & Media,Ace Market,0.150,-1.51,-11.79,No,No,No,No,Yes,No,No,No
7007,ARK,ARK RESOURCES HOLDINGS BERHAD,Property,Main Market,0.330,-2.72,-12.38,Yes,Yes,Yes,Yes,Yes,No,No,No
9083,JETSON,KUMPULAN JETSON BERHAD,Industrial Products & Services,Main Market,0.270,-4.44,-12.45,No,No,No,Yes,No,No,No,No
4375,SMI,SOUTH MALAYSIA INDUSTRIES BERHAD,Property,Main Market,0.165,-9.25,-12.50,No,No,No,No,No,No,No,No
5071,COASTAL,COASTAL CONTRACTS BHD,Energy,Main Market,0.710,-25.47,-12.54,No,No,No,No,Yes,No,No,No
5009,WTHORSE,WHITE HORSE BERHAD,Industrial Products & Services,Main Market,0.650,-32.94,-12.62,No,No,No,Yes,No,No,No,No
3018,OLYMPIA,OLYMPIA INDUSTRIES BERHAD,Consumer Products & Services,Main Market,0.095,-4.73,-12.78,No,No,No,No,No,No,No,No
5649,GPHAROS,GOLDEN PHAROS BERHAD,Industrial Products & Services,Main Market,0.255,-6.65,-12.79,No,No,Yes,Yes,No,No,No,No
6998,BINTAI,BINTAI KINDEN CORPORATION BERHAD,Industrial Products & Services,Main Market,0.720,-3.54,-13.10,No,Yes,No,No,No,No,No,No
2259,TALAMT,TALAM TRANSFORM BERHAD,Property,Main Market,0.030,-1.06,-13.16,No,No,No,No,No,No,No,No
6548,MPCORP,MALAYSIA PACIFIC CORPORATION BERHAD,Property,Main Market,0.200,-2.77,-13.20,Yes,No,No,No,No,Yes,No,No
5158,TAGB,TA GLOBAL BERHAD,Property,Main Market,0.280,-7.05,-13.30,No,No,No,No,No,No,No,No
5016,WARISAN,WARISAN TC HOLDINGS BERHAD,Consumer Products & Services,Main Market,1.450,-58.77,-13.36,No,No,No,No,No,No,No,No
5226,GBGAQRS,GABUNGAN AQRS BERHAD,Construction,Main Market,0.710,-12.10,-13.45,No,No,No,No,No,No,No,No
0043,MTRONIC,METRONIC GLOBAL BERHAD,Industrial Products & Services,Main Market,0.105,-1.08,-13.46,No,No,No,Yes,No,No,No,No
7020,YKGI,YKGI HOLDINGS BERHAD,Industrial Products & Services,Main Market,0.165,-1.80,-13.84,Yes,No,Yes,Yes,No,No,No,No
7025,WOODLAN,WOODLANDOR HOLDINGS BHD,Industrial Products & Services,Main Market,0.585,-12.77,-13.89,No,No,No,No,No,No,No,No
0156,MPAY,MANAGEPAY SYSTEMS BERHAD,Technology,Ace Market,0.145,-1.53,-13.89,No,No,No,Yes,Yes,No,No,No
9687,IDEAL,IDEAL UNITED BINTANG INTERNATIONAL BERHAD,Property,Main Market,1.020,-14.36,-13.89,No,No,No,No,No,No,No,No
1147,GOB,GLOBAL ORIENTAL BERHAD,Property,Main Market,0.495,-7.79,-13.90,Yes,No,No,Yes,Yes,Yes,No,Yes
7191,ADVENTA,ADVENTA BERHAD,Health Care,Main Market,1.640,-5.88,-14.00,No,No,No,No,Yes,Yes,No,No
5145,SEALINK,SEALINK INTERNATIONAL BERHAD,Transportation & Logistics,Main Market,0.150,-8.55,-14.02,No,No,No,No,No,No,No,No
1287,PMHLDG,PAN MALAYSIA HOLDINGS BERHAD,Consumer Products & Services,Main Market,0.100,-0.46,-14.14,No,No,No,No,No,No,No,No
7218,TOCEAN,TRANSOCEAN HOLDINGS BHD,Transportation & Logistics,Main Market,0.790,-12.43,-14.28,No,No,No,No,No,No,No,No
2925,CCB,CYCLE & CARRIAGE BINTANG BERHAD,Consumer Products & Services,Main Market,1.730,-33.89,-14.42,No,No,Yes,Yes,No,No,No,Yes
5260,OWG,ONLY WORLD GROUP HOLDINGS BERHAD,Consumer Products & Services,Main Market,0.325,-10.83,-14.44,No,No,No,No,No,No,No,No
7211,TAFI,TAFI INDUSTRIES BERHAD,Consumer Products & Services,Main Market,0.615,-6.83,-14.53,No,No,No,No,No,No,No,Yes
0066,VSOLAR,VSOLAR GROUP BERHAD,Technology,Ace Market,0.045,-0.48,-14.79,No,No,No,No,Yes,No,No,Yes
5025,NWP,NWP HOLDINGS BERHAD,Industrial Products & Services,Main Market,0.250,-1.06,-14.85,Yes,No,No,No,No,No,No,Yes
7206,THHEAVY,TH HEAVY ENGINEERING BERHAD,Energy,Main Market,0.090,-0.38,-14.93,No,No,No,No,Yes,Yes,No,No
03030,IDBTECH,IDB TECHNOLOGIES BERHAD,Technology,Leap Market,0.100,-0.22,-15.22,No,No,No,No,No,No,No,No
5173,SYSCORP,SHIN YANG SHIPPING CORPORATION BERHAD,Transportation & Logistics,Main Market,0.225,-11.98,-15.36,No,Yes,No,Yes,No,No,No,No
7241,NGGB,NEXTGREEN GLOBAL BERHAD,Industrial Products & Services,Main Market,0.400,-3.55,-15.43,No,Yes,No,Yes,Yes,No,No,Yes
9601,HWGB,HO WAH GENTING BERHAD,Industrial Products & Services,Main Market,0.645,-1.24,-15.55,Yes,No,No,No,Yes,No,Yes,Yes
7219,MINETEC,MINETECH RESOURCES BERHAD,Industrial Products & Services,Main Market,0.205,-1.26,-15.76,No,No,No,No,No,No,No,No
9377,FSBM,FSBM HOLDINGS BERHAD,Technology,Main Market,0.130,-0.47,-15.78,No,No,No,No,No,No,No,Yes
5085,MUDAJYA,MUDAJAYA GROUP BERHAD,Construction,Main Market,0.275,-3.65,-15.87,Yes,No,No,No,No,No,No,No
03020,TTV,TT VISION HOLDINGS BERHAD,Technology,Leap Market,0.205,-2.37,-16.15,No,No,No,No,No,No,No,No
8311,PESONA,PESONA METRO HOLDINGS BERHAD,Construction,Main Market,0.240,-3.63,-16.26,No,No,No,No,Yes,No,No,Yes
5190,BENALEC,BENALEC HOLDINGS BERHAD,Construction,Main Market,0.145,-9.65,-16.36,No,No,No,No,Yes,No,No,No
0165,XOX,XOX BHD,Telecommunications & Media,Ace Market,0.105,-1.40,-16.40,No,No,No,No,No,No,No,No
7188,BTM,BTM RESOURCES BERHAD,Industrial Products & Services,Main Market,0.230,-2.35,-16.77,Yes,No,No,Yes,No,No,No,No
0095,MAG,MAG HOLDINGS BERHAD,Consumer Products & Services,Ace Market,0.190,-13.06,-17.41,No,Yes,Yes,Yes,No,No,No,No
4634,POS,POS MALAYSIA BERHAD,Transportation & Logistics,Main Market,1.120,-31.53,-17.91,No,No,Yes,Yes,Yes,Yes,No,Yes
0832EA,HSCEI-2XL,TRADEPLUS HSCEI DAILY (2X) LEVERAGED TRACKER,None,None,1.420,-52.78,-18.26,No,No,No,No,No,No,No,No
0081,MEGASUN,MEGA SUN CITY HOLDINGS BERHAD,Industrial Products & Services,Ace Market,0.145,-4.02,-18.29,No,No,No,No,No,No,No,No
5062,HUAYANG,HUA YANG BERHAD,Property,Main Market,0.280,-24.92,-18.32,No,No,No,No,No,No,No,No
0122,AIM,ADVANCE INFORMATION MARKETING BERHAD,Industrial Products & Services,Ace Market,0.260,-1.38,-18.34,No,Yes,No,No,Yes,Yes,No,No
7017,KOMARK,KOMARKCORP BERHAD,Industrial Products & Services,Main Market,1.180,-4.98,-18.43,No,No,No,No,No,No,No,No
0038,ARTRONIQ,ARTRONIQ BERHAD,Industrial Products & Services,Ace Market,0.435,-2.19,-18.49,Yes,No,No,No,Yes,Yes,No,Yes
9814,BERTAM,BERTAM ALLIANCE BERHAD,Property,Main Market,0.120,-14.10,-18.80,No,No,No,No,No,No,No,Yes
0082,GPACKET,GREEN PACKET BERHAD,Telecommunications & Media,Main Market,0.445,-6.78,-18.84,No,No,No,No,Yes,No,No,No
5186,MHB,MALAYSIA MARINE AND HEAVY ENGINEERING HOLDINGS BERHAD,Energy,Main Market,0.460,-23.69,-19.14,No,No,No,No,Yes,No,No,Yes
5115,ALAM,ALAM MARITIM RESOURCES BERHAD,Energy,Main Market,0.090,-7.09,-20.25,Yes,No,No,No,No,No,No,No
0148,SUNZEN,SUNZEN BIOTECH BERHAD,Consumer Products & Services,Ace Market,0.175,-3.26,-20.35,No,No,Yes,Yes,No,No,No,No
0129,SRIDGE,SILVER RIDGE HOLDINGS BHD,Telecommunications & Media,Ace Market,0.530,-1.02,-20.37,Yes,No,No,No,No,No,No,No
03015,MFGROUP,MANFORCE GROUP BERHAD,Consumer Products & Services,Leap Market,0.235,-1.60,-20.62,No,No,No,No,No,No,No,No
0174,IDMENSN,IDIMENSION CONSOLIDATED BHD,Technology,Ace Market,0.085,-1.04,-20.77,Yes,No,No,No,Yes,No,No,No
0173,REV,REV ASIA BERHAD,Telecommunications & Media,Ace Market,0.200,-0.83,-20.81,No,Yes,No,No,No,No,No,Yes
0145,TFP,TFP SOLUTIONS BERHAD,Technology,Ace Market,0.195,-0.80,-21.59,No,No,No,No,No,No,No,No
5166,MINDA,MINDA GLOBAL BERHAD,Consumer Products & Services,Main Market,0.065,-3.12,-22.25,No,Yes,Yes,No,No,No,No,No
0028,SCOPE,SCOPE INDUSTRIES BERHAD,Industrial Products & Services,Ace Market,0.295,-3.48,-22.54,No,No,No,Yes,Yes,Yes,No,Yes
9776,SMCAP,SINMAH CAPITAL BERHAD,Consumer Products & Services,Main Market,0.385,-8.46,-22.59,No,No,No,No,No,No,No,No
7315,AHB,AHB HOLDINGS BERHAD,Consumer Products & Services,Main Market,0.200,-2.69,-22.78,No,No,No,No,No,No,No,No
8435,CEPCO,CONCRETE ENGINEERING PRODUCTS BERHAD,Industrial Products & Services,Main Market,0.800,-24.19,-23.04,No,No,No,No,No,No,No,No
7223,JADI,JADI IMAGING HOLDINGS BERHAD,Consumer Products & Services,Main Market,0.110,-2.62,-23.78,No,Yes,No,No,No,No,No,No
5082,CYMAO,CYMAO HOLDINGS BERHAD,Industrial Products & Services,Main Market,0.915,-13.57,-23.81,No,No,No,No,No,No,No,No
5657,PARKSON,PARKSON HOLDINGS BERHAD,Consumer Products & Services,Main Market,0.165,-36.97,-24.32,No,No,No,No,No,No,No,No
0140,MACPIE,MACPIE BERHAD,Consumer Products & Services,Ace Market,0.420,-2.69,-24.44,No,No,No,No,No,No,No,No
6254,PDZ,PDZ HOLDINGS BHD,Transportation & Logistics,Main Market,0.085,-1.15,-25.10,No,No,No,No,Yes,No,No,No
0051,CUSCAPI,CUSCAPI BERHAD,Technology,Main Market,0.110,-2.13,-25.35,No,No,No,No,No,No,No,No
4502,MEDIA,MEDIA PRIMA BERHAD,Telecommunications & Media,Main Market,0.275,-12.77,-25.39,No,No,Yes,No,No,No,No,No
4235,LIONIND,LION INDUSTRIES CORPORATION BERHAD,Industrial Products & Services,Main Market,0.450,-45.70,-25.53,No,No,No,Yes,No,No,No,No
5172,KSTAR,K-STAR SPORTS LIMITED,Consumer Products & Services,Main Market,0.230,-1.47,-25.77,No,No,No,No,No,No,No,No
5259,EATECH,E.A.TECHNIQUE (M) BERHAD,Transportation & Logistics,Main Market,0.295,-10.09,-25.88,No,No,No,No,No,No,No,No
7234,MESB,MESB BERHAD,Consumer Products & Services,Main Market,0.435,-18.72,-26.36,No,No,No,No,No,No,No,No
5112,THPLANT,TH PLANTATIONS BERHAD,Plantation,Main Market,0.550,-17.57,-26.61,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
5256,REACH,REACH ENERGY BERHAD,Energy,Main Market,0.100,-14.50,-27.35,No,No,No,No,No,No,No,No
5213,SNTORIA,SENTORIA GROUP BERHAD,Property,Main Market,0.130,-19.23,-28.70,No,No,No,No,No,No,No,No
7123,PWORTH,PRICEWORTH INTERNATIONAL BERHAD,Industrial Products & Services,Main Market,0.025,-1.45,-29.09,Yes,Yes,No,Yes,No,No,No,No
4243,WTK,WTK HOLDINGS BERHAD,Industrial Products & Services,Main Market,0.470,-50.64,-29.61,No,No,No,No,No,No,No,No
7195,COMCORP,COMINTEL CORPORATION BHD,Industrial Products & Services,Main Market,0.130,-2.77,-29.91,Yes,No,No,No,No,Yes,No,No
6076,ENCORP,ENCORP BERHAD,Property,Main Market,0.230,-28.31,-30.44,No,No,No,No,No,No,No,No
8745,LEWEKO,LEWEKO RESOURCES BERHAD,Industrial Products & Services,Main Market,0.175,-3.10,-30.97,Yes,No,No,No,Yes,No,No,No
5924,MTDACPI,MTD ACPI ENGINEERING BERHAD,Construction,Main Market,0.255,-8.10,-31.16,No,No,No,No,No,No,No,No
0117,SMRT,SMRT HOLDINGS BERHAD,Technology,Ace Market,0.125,-7.85,-31.44,No,Yes,Yes,No,No,Yes,No,No
7240,VERTICE,VERTICE BERHAD,Consumer Products & Services,Main Market,0.275,-14.19,-31.53,No,No,No,No,No,No,No,No
7239,SCNWOLF,SCANWOLF CORPORATION BERHAD,Industrial Products & Services,Main Market,0.215,-10.72,-31.54,No,No,No,No,No,No,No,No
0132,TDEX,TECHNODEX BHD,Technology,Ace Market,0.320,-1.31,-32.78,Yes,No,No,No,No,No,No,No
0070,MQTECH,MQ TECHNOLOGY BERHAD,Technology,Ace Market,0.140,-1.65,-33.07,No,No,No,Yes,No,No,No,No
7253,HANDAL,HANDAL ENERGY BERHAD,Energy,Main Market,0.260,-12.37,-34.36,No,No,No,No,No,No,No,No
0092,MTOUCHE,MTOUCHE TECHNOLOGY BERHAD,Telecommunications & Media,Ace Market,0.070,-2.59,-34.53,No,No,No,No,No,No,No,No
7192,GOODWAY,GOODWAY INTEGRATED INDUSTRIES BERHAD,Industrial Products & Services,Main Market,0.630,-3.27,-36.30,Yes,Yes,No,No,No,No,No,No
5178,DYNACIA,DYNACIATE GROUP BERHAD,Industrial Products & Services,Main Market,0.115,-2.58,-36.73,No,No,No,No,Yes,No,No,No
7245,WZSATU,WZ SATU BERHAD,Industrial Products & Services,Main Market,0.195,-7.75,-36.92,Yes,No,No,No,No,No,No,No
2771,BSTEAD,BOUSTEAD HOLDINGS BERHAD,Industrial Products & Services,Main Market,0.645,-65.33,-37.55,No,No,No,No,No,No,No,No
0017,M3TECH,M3 TECHNOLOGIES (ASIA) BERHAD,Telecommunications & Media,Ace Market,0.065,-1.10,-38.03,Yes,Yes,No,No,Yes,Yes,No,Yes
7176,TPC,TPC PLUS BERHAD,Consumer Products & Services,Main Market,0.260,-11.26,-38.83,No,No,No,No,No,No,No,No
7013,HUBLINE,HUBLINE BERHAD,Transportation & Logistics,Main Market,0.050,-1.61,-40.22,No,No,No,No,Yes,No,No,No
7081,PHARMA,PHARMANIAGA BERHAD,Health Care,Main Market,5.120,-55.32,-41.91,Yes,Yes,No,No,Yes,No,No,No
7184,G3,G3 GLOBAL BERHAD,Consumer Products & Services,Main Market,2.100,-2.95,-42.20,Yes,Yes,No,No,No,No,No,No
0007,PUC,PUC BERHAD,Telecommunications & Media,Ace Market,0.170,-14.07,-42.76,No,No,No,No,No,No,No,No
5218,SAPNRG,SAPURA ENERGY BERHAD,Energy,Main Market,0.125,-26.89,-45.58,No,Yes,No,No,No,No,No,No
7078,AZRB,AHMAD ZAKI RESOURCES BERHAD,Construction,Main Market,0.290,-25.36,-46.96,No,No,No,No,No,No,No,No
9393,ITRONIC,INDUSTRONICS BERHAD,Technology,Main Market,0.190,-3.46,-49.44,No,No,No,Yes,Yes,No,No,No
03021,ETH,EQUITIESTRACKER HOLDINGS BERHAD,Consumer Products & Services,Leap Market,0.190,-1.24,-49.92,No,No,No,No,No,No,No,No
0154,EAH,EA HOLDINGS BERHAD,Technology,Ace Market,0.025,-1.00,-49.95,No,No,No,No,Yes,No,No,Yes
8338,DATAPRP,DATAPREP HOLDINGS BHD,Technology,Main Market,0.175,-1.52,-50.51,Yes,No,No,No,No,No,No,No
5079,GETS,GETS GLOBAL BERHAD,Consumer Products & Services,Main Market,2.210,-7.73,-51.50,No,No,No,No,No,No,No,No
0020,NETX,NETX HOLDINGS BERHAD,Technology,Ace Market,0.150,-1.09,-54.50,Yes,Yes,No,No,Yes,Yes,No,Yes
5142,WASEONG,WAH SEONG CORPORATION BERHAD,Energy,Main Market,0.810,-46.52,-54.73,No,No,No,No,No,No,No,No
0005,UCREST,UCREST BERHAD,Technology,Ace Market,0.145,-2.23,-55.76,No,No,No,No,No,No,No,No
3441,JOHAN,JOHAN HOLDINGS BERHAD,Financial Services,Main Market,0.215,-4.08,-57.52,No,No,No,No,No,No,No,No
0022,PARLO,PARLO BERHAD,Consumer Products & Services,Ace Market,0.560,-1.75,-58.30,No,No,No,No,No,No,No,No
0075,LYC,LYC HEALTHCARE BERHAD,Health Care,Ace Market,0.315,-3.18,-63.55,No,No,No,No,Yes,No,No,Yes
0143,KEYASIC,KEY ASIC BERHAD,Technology,Main Market,0.080,-1.49,-67.54,No,No,No,No,No,No,No,No
0096,NEXGRAM,NEXGRAM HOLDINGS BERHAD,Telecommunications & Media,Ace Market,0.050,-2.32,-67.90,No,No,No,No,No,No,No,No
8133,BHIC,BOUSTEAD HEAVY INDUSTRIES CORPORATION BHD,Transportation & Logistics,Main Market,0.600,-38.09,-68.01,Yes,No,No,No,Yes,No,No,No
5665,SSTEEL,SOUTHERN STEEL BERHAD,Industrial Products & Services,Main Market,0.705,-75.40,-69.81,No,No,No,Yes,No,No,No,No
0107,EDUSPEC,EDUSPEC HOLDINGS BERHAD,Technology,Ace Market,0.025,-3.45,-82.24,No,No,No,No,No,No,No,No
0085,MLAB,MLABS SYSTEMS BERHAD,Technology,Ace Market,0.080,-3.70,-82.26,No,No,No,No,No,No,Yes,No
7212,DESTINI,DESTINI BERHAD,Industrial Products & Services,Main Market,0.295,-17.34,-82.32,No,No,No,No,No,No,No,No
8834,IREKA,IREKA CORPORATION BERHAD,Construction,Main Market,0.320,-26.50,-82.81,No,No,No,No,No,No,No,No
8931,JERASIA,JERASIA CAPITAL BERHAD,Consumer Products & Services,Main Market,0.380,-85.95,-83.45,No,No,No,No,No,No,No,No
5149,TAS,TAS OFFSHORE BERHAD,Transportation & Logistics,Main Market,0.225,-42.97,-86.06,No,No,No,No,No,No,No,No
5195,CENSOF,CENSOF HOLDINGS BERHAD,Technology,Main Market,0.245,-12.01,-86.19,No,Yes,No,No,Yes,Yes,No,No
5270,RSENA,RED SENA BERHAD,SPAC,Main Market,0.505,-1.58,-92.76,No,No,No,No,No,No,No,Yes
5157,SAUDEE,SAUDEE GROUP BERHAD,Consumer Products & Services,Main Market,0.500,-18.98,-94.90,No,No,No,No,No,Yes,Yes,Yes
5673,IPMUDA,IPMUDA BERHAD,Industrial Products & Services,Main Market,0.695,-42.34,-97.12,Yes,Yes,No,No,No,No,No,No
